Unnamed: 0,overall,reviewText
3980,1,well made replacement part use system reads writes quickly camera side like size card tiny often difficult remove canon camera reflection san disk card quality industry move microminiture cards wont buy another camera using micro sd cards
3981,1,last days diligently shopping microsdxc card utilize new smart phone long term positive experience using sandisk cards quickly became confused differences called mobile ultra cards ultra cards performance specs intermediate tech experience eyes virtually prices also similar mobileversion slightly higher finally resolve confusion contacted sandisk technical support surprise mobile version older longer manufactured version ultra current model immediately bought current ultra version fortunately amazon sale
3982,1,problems report works described scandisk makes stable product temporary storing later transferring images video footage
3983,1,cautiously optimistic happy amazon sent replacement promptly ordered gb card came broken returned followed email asking immediate shippingand arrived time trip cautiously optimistic four cards purchased amazon one works far got refunded rest
3984,1,put microsd card note ii phone seamless experience programs card operate quickly flawlessly phones memory hold dozens programs gives expandibility need unless start collecting hd movies phone card seems designed specifically smartphones job well recommended
3985,1,great memory card good price recently upgraded memory card use cell phone plenty space hold music videos photos download many songs want take many photos highest quality want without worry memory phone filling upi used sandisk memory cards many times always good experiences still early tell card live standard far memory card worked well methe class rating refers speed writes card noticed quicker previous micro sd card upgrade expansion smartphones memory highly recommend card
3986,1,using surface pros microsd slot even reformatted ntfs claim recommended order set virtual disk file automount virtual disk upon startup music library win kind picky letting set considers removable volumes directories autoscanned libraries one workaroundamazing something size pinky nail hold entire music collection nice high bitrate still much room left one star tiny bit slow write might fair since im comparing fullsize sd reformat said
3987,1,love quality sandisk ultra class card valuable storage samsung galaxy tab sam
3988,1,brought gift family member hit party thank bunches
3989,1,using galaxy worked boxno problems whatsoever instantly detected ready go
3990,1,surprised price quality works great problems recommend anyone needed micro sd card
3991,1,several memory cards canon dsl works perfectly must serious photographer take thousands photos trip fast reliable great product
3992,1,got galaxy android phone san disk products high quality dont expect problems
3993,1,galaxy gb phone gb give enough room music
3994,1,came withing days price good unfortunately good deal granddaughter decided phone ordering another one
3995,1,second card ive purchased exact model first one went bad months fair rooted galaxy cm loaded possible something experimental firmware messed cardim back stock rom due issues g lte im even rooted anymore im hoping card remains solid time everyone else seems love im hoping serves well long timeso far good
3996,1,waited waited see lightning deals finally got cost havent found cheaper since
3997,1,actually fits holds data vs others brands didnt work consistently probably overkill terms size uses requires special usb reader
3998,1,hard know say exactly memory card except good price storage case sturdy enough
3999,1,stock memory card came motorola defyxt gb wanted memory works quite well good buy class card
4000,1,went new asus tablet latest android system read used issues
4001,1,much say memory card job expected bought mainly store lot information
4002,1,gave away last card friend needed one reading reviews card purchased seems quick enough needs plenty space ive never problem sandisk go company disk needs
4003,1,bought phone apps using filling little space phone never changed card phone surprisingly easy tons room photos apps stuff
4004,1,use samsung galaxy tablet works great sd card loads fast issues
4005,1,bought specifically gopro hd camera use dash cam especially driving traveling mexico lots room recording road trip adventures
4006,1,popped phones worked expected
4007,1,windows tablet came gb storage space allocation allowed add extra space needed applications media let use tablet way wanted limited available storage space c drive
4008,1,several video devices work great sandisk great product never one fail years great price
4009,1,works great month galaxy purchased go samsung galaxy super excited didnt need buck money gb phone well dumb know sg allow apps moved external sd card thouhgt researched everything missed card works fin store umpteen thousand pictures figured might even able figure put movie onto waste great sd cardpro top line cardcon ssg new smartphones wont allow apps sd even micro sd card option phone
4010,1,got year olds nabi put tons movies tv shows thing keep entertained hours price hard beat
4011,1,memory card works great new gopro hero black footage looks incredible filming time allows get solid minutes action
4012,1,say sandisk ultra gb microsdhc class uhs memory card speed mbs adapterlol work still working well
4013,1,got use go pro camera works great get hassle packaging dont scissors open
4014,0,bought sandisk ultra gb card use samsung smart phone worked great months phone wont recognize card neither computer went unreadable one day disappointed reliability card contact sandisk lifetime warranty shall see theyll stand behind product
4015,1,got card took package dropped samsung rebooted detected immediately need format anything havent done speed tests havent noticed sluggishness would warrant either
4016,1,wanted upgrade gb microsd card samsung galaxy memory sandisk ultra gb micro sd xc class memory card works perfectly recognizes gbs available blank mps mps wmvs pyvs etc play demand without delay problem amazon shipped trouble free packaging ahead time using free shipping option usps couldnt pleased highly recommend memory card
4017,1,havent problem using hero yet comes little plastic thing connect sd port
4018,1,yep put gopro fast enough small hands itd probably last years touch things everything wireless meaning wifi transfer future changes type things
4019,1,worked expected blackberry z hp laptop plenty fast writes around mbsec reads far pc cant get accurate number speed gave four stars write speed falls touch short class rating honestly enough issue people need speed camera might slightly disappointed however capacity price make mindalso makes great store content blackberry
4020,0,use galaxy card crashed times lost photos music thankfully backed worst part card completely stopped working one point contact sandisk replacement hassle
4021,1,works advertised better using newer products noticed increase speed note note compared previous version sandisk micro sd
4022,1,got add room samsung galaxy works great complaints
4023,1,use card smartphone works great fast roomy got gb version enough store music video need immediately recognized samsung smartphone put months ago ive reason take ever since
4024,1,class fast memory read fast card faster far expensive worth expense opinion everything perfectly compact package sandisk brand name trusted worth extra buck since ive used sandisk since made mb cf cardshow far come
4025,1,wait flash media sales purchase sd card various sizes got gb size gopro works great see issues speed pricegb great best completely reliable complaints whatsoever
4026,1,micro card seamless simple use phone problems card
4027,1,item came time nice works well want words dont
4028,1,works samsung galaxy note ii sandisk product trust cheapest price could find thanks
4029,1,love card unfortunately note allow app install sd therefore able fully test card
4030,1,already bought one last may cant beat new price original sandisk products never failed careful buy
4031,1,install new moto e works great save lots photos isnt slow
4032,1,bought phone dont constantly transfer pics computer works great far
4033,1,didnt know came adapter card make normal micro card super handy fits tablet perfectly reads fine
4034,0,thought sure winner average rating thousands reviews notice bad reviews involve card becoming unreliable couple weeks use typically people write reviews shortly receiving product card worked fine weeks started problems reformatted card reinserted phone removed battery every trick could read card still remained unreliable phone thinking removed random times stuck olders slower gb microsd card worked finei suspect one happening carda cards defective takes usage start failing user noticesb reason brand card doesnt like certain devices like samsung galaxy smy guess got lemon im chancing getting another one move another reputable brandyou get pay may applicable lot others success card ymmv
4035,1,read reviews settled card use cell phone far good problems whatsoever tons space store mps photos videos great readaccess speed due hc class excellent price got shortly black friday sale
4036,1,actually came sd adapter making great buy lots memory microsd sd cheap cant go wrong
4037,1,works sd card want kind essay explaining depths flash memory didnt youve probably heard sandisk know probably reliable reason youre looking reviews sigh looking reviews microsd card seriously take break get computer go walk im real know im right
4038,1,brought wifes samsung galaxy phone work perfectly fast read write speed
4039,1,two phones later still never problem dont think buy itnow im waiting gb chips haha
4040,1,sandisk ultra gb microsdxc class uhs memory card mbs super fast awesome memory card samsung galaxy note
4041,1,already formatted ready go plug start recording nothing say storage device want work hassles
4042,1,issues formatted cards reviewed amazon put devices theyre running great
4043,1,like micro sd card formatedmy tablet wont read thoughi dont know whats wrong
4044,0,used droid razr maxx hd kept unmounting became unresponsive data lost isnt recognized phone laptop dead water
4045,1,micro sd fast use samsung galaxy note ii dont problem regarding low speed
4046,1,using mass storage lenovo thinkpad tablet done actual benchmarks dont notice difference onboard flash memory documents folder redirected card also installed several programs seem operate acceptably
4047,1,works great needed phone hold gb growing music collection dont connect web get music woohoo awesome price took little long get finally admit chose free ship ten days still quite bit tiny thing
4048,1,got new galaxy works like charm super fast speed transfer much recommend much else say really except store securely dont want lose tiny thing comes sd adapter case like sandisk extreme gb sdhc class uhs card got hence four stars
4049,0,think got months started fail still working intermittently phone suddenly stop able read apparent reason designed durability foot might survive salt water didnt survive phone frankly doesnt get whole lot use first sandisk product ive ever fail may still warranty dont care replace im going go another brand
4050,0,review sandisk ultra gb microsdhc class uhs memory card adapter sdsdqugaffpa purchased amazonfrustrating word card reported two different android phones damaged windows computer recognized issues card nothing reformatted phones recognized soon data music pictures added phones reported card damaged card returned amazon days sheer frustrationi read another review suggested class cards ideal smart phones already using sandisk class gb card another phone never issues purchased class sandisk gb smooth butter phones recognized card right away added data music pictures seamlessly quickly second card purchased sandisk microsdhc gb flash memory card black sdsdqmgb retail packagingin summary card may work fine devices based sheer number reviewers amazon elsewhere internet similar issues smartphones cannot recommend card smartphone
4051,1,needed tablet works great buy two next time thank
4052,1,nothing really say except love much storage worry running
4053,1,finally enough room everything formatted gb sandisk micro sd card using easeus partition master home edition used fat format tmobile prism phone read card giving gb free samsung galaxy tablet read way happy devices read card format fat enough room hold entire cd collection cds entire book collection books entire collection sermons lost count still gb left happy bottom line folks cheap android phone read everything else needs cloud drives streaming take thank god sandisk hoping someone comes gb soon hahaha
4054,1,price economical size purchased gopro hd cam works great adn adapter allows instantly transfer movies pics computer
4055,1,purchased gopro hero works fine complaints would recommend item
4056,0,excited buy card gb samsung galaxy note product arrived promptly able format ex fat use right away smart phone however exactly days later removed card turning phone inserted desktop got error saying card corrupted unreadable needed format itsince already got lot data including lot videos images newborn twins formatting viable optioni tried get card working pc desktop mac air laptop samsung galaxy note avail finally decided format kept getting errors computer unable format card finally tried full format via pc got error right away quick format worked card back working note wont trust anymore lost many irreplaceable images videosi professional photographer use memory cards time worst lot
4057,1,stores thousands pictures worked perfectly lumix camera using sd adaptor recommend anyone wants gb micro sd card
4058,1,love micro sd card im glad bought use samsung galaxy tab never gotten errors far failures
4059,1,gb microsd card amazing sandisk perfected technologyno complains whatsoever works great clicking photos videos ever since put init comes adapter plug computer download content easilyits fast even almost full unlike cards used starts get slow disk space runs one fast periodfew reviews said gets hot operation honestly notice anything even getting warmalso note sdxc card different sdhc please check device compatible buying
4060,1,got phone works great far transferred music pictures super fast computer card needed memory perfect
4061,1,purchased gopro hero use gopro record incar footage track memory card fits whole weekend event four hours footage p
4062,1,one best bought phone works awesome songs sd
4063,1,would like give adapter bad adapter data transfer rate slow thats gave less rating
4064,1,used sony camcorder year works well copes high data volume camcorder video
4065,0,love sandisk used quite products including mp player couple usb keys even micro sd card class never problems installing card however seen unmounting randomly detected automatically mounted galaxy device happens several times day including middle watching movie phone first week card unacceptable normally would asked replacement research online found seems recurrent problem many phone models doesnt seem dud production issue returned card going go another brand instead
4066,1,got sale samsung galaxy note ii works great also came adapter believe let use wii ds
4067,1,much say memory card works doesntpopped puppy phone instantly recognized functioning perfectly good price
4068,1,item week seems working fine havent put kind stress anything stuck phone let thing far good
4069,1,hubby complete happy ths go pro havent tested yet soon
4070,0,worked great six months last week started device connectivity issues phone keeps saying ad card removed resetting phone lets memory card work maybe minutes frustratingi gigs media would appreciate scan disk resolving issue product
4071,0,failed one year using samsung galaxy contacted sandisk potential replacement cant format anythin wiith
4072,1,used samsung galaxy tab like others saying formatted fat put apps sd card app called linksd partition sd card order able use whether get card smaller one need one period tab cant much without wifi connection internal memory want download lot apps
4073,1,number microsd manufacturers offer large capacity cards like claim class tested prove closer class cards performance sandisk card performs class leveli use cards various devices need class speeds android phone data transfers work games keep itif device need class using simple storage basic files like docs ebooks could probably save money going class prices close might well spend extra money get class card came nice plastic storage case sd adapter reason gave stars feel prices lot lower inventory plentiful cutting edge tech
4074,1,gripe wish bit cheaper never need something like sale
4075,1,needed extra memory galaxy tab filled bill right price wish could load apps directly external memory card since tab limited gb operating system apps etc card worth cost
4076,1,purchased capture video gopro hero far performed splendidly hd video takes ton space card still hold quite bit downloading pretty quick easy thanks class speed
4077,1,super fast works great samsung make config changes thats cards problem
4078,1,card runs great att note ii took work get exfat working stock rom rooted custom kernel cant vouch unrooted bonestock device however use custom kernels want benefits exfat find exfatcompatible kernel didnt realize thought card working installing compatible kernel everything runs great
4079,1,works nikon camera also hp laptop reason friends laptop dell would refuse recognize itacknowledge existence sure card adapter computer port card work fine anything think
4080,1,works much better gb version least gopro hero shooting higher frame rates sometimes camera stops recording high frame rates recording xfat
4081,1,gb holds plenty music movies apps files cents gig great deal
4082,1,problems note slid wanted original gb card couldnt even tell anything changed mean good way
4083,1,ordered couple gb class microsdhc uhs cards theyve done well high transfer speeds nice adapter problems far works android phonestablets easily windows mac machines far tests
4084,1,ive used memory card couple different devices cases performed quite well excellent mix needing something reliable always work needing something doesnt cost arm leg ive far many cheap noname cards stop working one never done
4085,1,purchased cell phone problems complaints second purchase far good several sandisk products yet complain
4086,1,tests works great galaxy note far nothing wrong report recommended
4087,0,sandisk told needed send format recognize items
4088,1,read reviews product iffy mislabeled one got advertised samsung note ii recognized gigs readwrite speed incredible help isyncr rocket player permanently replaced ipod classic couldnt happier
4089,1,accdientally dropped garbage got tiny drop water still worked perfectly sandisk cards always faster read speed sonys cards competitor card muuuch cheaper competitors well therefore choice give star serious recommendation
4090,1,works well phone gives decent amount storage good price id recommend
4091,0,returned order laptop could full operations notebook sure good quality purchased san disk numerous times
4092,0,fortunately got lightning deal wasnt expensive purchased october didnt start using samsung galaxy january fine wasnt chose die today little four months started using checked phone morning told sd card unmounted think much rebooted phone still unable find card began concerned got home work put different card worked fine tried check card computer couldnt seen problem definitely card unfortunately lost pictures ive taken since getting phone know probably backed really didnt expect card fail quickly perhaps id read one start posts buying would oh well back gb amazon class card get different oneim even going bother warranty claim dont need another card fail four months
4093,1,good write performance sped time load pictures well good buy lots manufacturers memory cards feel confident sandisk
4094,1,much say sd cards either work dont one appears wellbuilt required formatting hassles took galaxy siii well original better original samsung card fried month problems
4095,1,bought gb unit new samsung galaxy iv wanted maximum size music copious number pictures take kids thingsi like read write speed card like size would happier bigger card max phonealways happy sandisk sorry paid little moreedit put never let title months problems sd card slot galaxy sure phone sd card moving slot tmobile sent new phone shall seeedit months problems card received new phone tmobile problem continues occur formatted card twice gives little time problem reoccurs spoken sandisk call card replaced let know goes
4096,1,cannot rate performance using files android keep modest requirements device inserted chip worked expected formatting issues couple months use
4097,1,really hard write alot memory card one great works promised capacity purchased files music windows phone
4098,0,used product dell venue pro couple months use stopped letting add new files delete old onesi tried reformatting wiping disk nothing worked since vast majority reviews appear positive assume got bad one
4099,1,going vacation wanted take bunch digital media long plane flights chilling downtime chip took everything needed worked without issue glad see gb chips market looking forward gb ones
4100,1,ive never defective sandisk sd card exception well built quality control wonderful especially sold speed class would highly recommend type media books movies music etc
4101,1,product excellent far fits smartphone tablet also excellent recording hd also performing hd monitorso far sandisk cards regular micro performed wellexcellent needs use three sizes gigs archos mp player gigs smartphone tabletmy name tablet micro hdmi port works well
4102,1,need memory card one works advertised fast reliable never problem brand
4103,1,works puts gb chip smaller thumbnail adapter also works allows insert micro card computer like
4104,0,isnt fast class used file structure allows g free put data see loss im displeased losing g space thats big waste percentage
4105,1,got super cheap works great phone could figure put music phone
4106,1,use different devices issues cards theyre still working great
4107,1,nice see name brand things cheaper store bought either phone tablet never need worry running space downside big fingers thing small hard manipulate go proper way space
4108,1,say always work one time expensive brands look deals longer true
4109,1,wanted good quality micro sd video recording nephews wedding enough storage couple hours mixed p p recording plenty room spare video looked good quality video cam
4110,1,fast card reliable performance got card galaxy compatibility issues would buy heart beat
4111,1,great price ultra rf high speed good stability perfect camerai hope g also drop price
4112,0,says price needs come alot stars bcuz costs much
4113,1,would thought one day memory card would small easy losei bought microsd card run openbsd beagle bone black
4114,0,title pretty much covers itbought gopro free day delivery membership price nobrainer
4115,0,works well sd card guess gb gb like really big deal found strange
4116,1,works exactly would expect sandisk always makes great products high quality highly recommended
4117,0,im using card galaxy note slow phone constantly unable read card
4118,1,card works galaxy note install simplethere minor drawbacks unaware using card storage phonei notice initial lag first accessing cardtransferring existing items onto card storage simplenot items moved card storage
4119,1,exactly advertised works well well known brand paid fair price
4120,1,say nice big cheap effective micro sd card use galaxy note extra storage works fine
4121,1,card great ive noticed slight improvement every aspect phone much space pleased came time brand new easy open thanks amazon mentions tiny booklet thing temperature resistant thats big plus since overuse smartphones tend heat em pretty good texas heat makes em hotter last sd seems fried well good buy need another id definitly buy maybe black gold one available gb super fast
4122,1,problems works great
4123,1,great price chip fastest speed market fast service good job gb great amount storage price even better gb great cameras phones tablets etc
4124,1,great storage runs fast gives plenty room probably overkill phone im overkill
4125,1,memory cards arrived time greatly appreciative frustration free packaging people would stop stealing stuff shelves wouldnt deal frustration free packing would wetrued samsung smartphone worked without hitch
4126,1,good sd card works fine adapter satisfied purchase product fill quickly though hd video
4127,1,card solved problem three dash cams would operate properly problem cheap wrong type sd card use card works
4128,1,wanted work discovered transit razor maxx hd supported gb micro card ordered totally happy tempted gb give whirl
4129,1,super fast write speed makes using linksd app work well moving music media card cable reader also much faster im completely sure think take photos faster well
4130,1,used sd psp adapter works fine games stored memory ran perfectly without lags
4131,1,top line data storage expansion perfect adding storage phone tablet always sandisk reliable
4132,1,one afraid buying use tablet good news tiny piece memory works fine samsung galaxy note n nothing plug problems runs smooth far
4133,1,bought micro sdhc card nook hd device going install na worked perfectly
4134,1,far havent got issues im using record video gopro works fine im also considering buying another one cellphone
4135,1,problems far using included sd adapter micro camera problem shooting p hd videoso far good
4136,1,reliable comments well know brand use dash cam problem dash cam cheap chinese
4137,1,much say worth every penny choose amount space want youre done
4138,1,camera video recorder use cool nice funtions
4139,1,bought galaxy note ii worked good problem formatting mounting copied lost music far issues
4140,1,job without issue use microsoft surface pro tablet fast reliable would recommend
4141,1,first bought multiple problems recognized one far problems
4142,1,problems far much say really got canon power shot works came perfectly packaged easy use
4143,1,item works intended well made functions properly good level comfort fairly cheaply priced wont need replace time soon
4144,1,got card samsung galaxy installed works without issue stores tons photos videos fast playback viewing
4145,1,bought expand storage windows tabletso far good minor point microsd slot tta bit shallow card protrudes slightly keep mind buying card tablet
4146,1,work great mobile devices always work large enough store lots songs movies long flights
4147,1,say memory card worked phone old one caused manner problems job supposed
4148,1,bought new galaxy works great class way go especially slower cards much cheaper
4149,1,didnt realize small nice speed great use cross device included adapter lots storage space transferring files films
4150,1,card awesome take picture camera phone almost instantly ready take another picture transfer laptop phone quick well almost match usb speed also really like color card makes micro sd card look unique although verizon may get confused lte card micro sd card
4151,1,fast easy use works gs comparable devices want buy gb one
4152,1,ive card couple months amazing use phone put stuff rather use space phone extremely responsive extremely fast well sandisk class microsd card flies past easily usually would try playing music would take couple seconds start using starts instantaneous stored music phone dont know else might use card looking microsd phone look
4153,0,unless really stringent form factor negligible speed always get adapter phones transfer data quickly adapter life saver always pc dumping large files speed actually big improvement gb card
4154,1,found chip works well even conditions arent ideal bought gb galaxy tried chip phone flaw gb microsoft chips worked month would randomly eject card didnt anything
4155,1,long term positive experience using sandisk cards pleased way cards work samsung galaxy note problems whatsoever capacity hugei quickly became confused differences called mobile ultra cards ultra cards performance specs intermediate tech experience eyes virtually prices also similar mobileversion slightly higher finally resolve confusion contacted sandisk technical support surprise mobile version older longer manufactured version ultra current model immediately bought current ultra version fortunately amazon sale
4156,1,capable microsdhc fair price popped cell phone samsung galaxy got mounted without hassle didnt need type formatting read write speed quite fast using transferring data pc shipping fast tracking easy product highly recommend
4157,1,thing definitely improved performance standard card transferring music videos pictures seem much seemless prior card gb standard microsd card felt like forever transferring data back fourth phone recommend anyone uploads lot music videos onto mobile devices transfer rates make slightly higher cost
4158,1,sandisk processing rma used galaxy note week since mailed fortunately paid shipping working awesome gigabytes class accessible data hands finger tips literally micro sd sized wow technology improved
4159,1,sd card ones fast read write speeds pretty equal one approaching mbits per second read write installed linux drive cubieboard yeah read write speed would definitely ultimate determiner system performance credit card sized computersandisk makes nice stuff dont
4160,1,formatting needed plug worksbest buy sells card price matching cant wait shipped
4161,1,installed immediately recognized phone performed format phone see would didnt give storage capacity card card overhead still adds nearly gb storage capacity bloated si tested moving existing applications pictures music files back forth phone card absolutely problems youre going put lot music pictures applications phone youll probably fine additional storage however youre going add storage capacity phone maximize gb card
4162,0,got sdsdqugaffpa december died may could write change data matter device used even format full quick using disk manager easeus partition master home edition connected device adaptor usb adaptor disconnected reconnected change dropbox saved data luckily syncing using dropsync prowas using samsung galaxy note whole time never removed
4163,1,perfect card many uses holds lot skips blips nice quality affordable price never problem sandisk one different
4164,0,bought wanted upload music disk computer listening support music files need ive tried hooking flash card came ive tried putting phone hooking phone computer ive tried mp playernothing cant even get windows media recognize flashcard youre looking storage portable music dont buy
4165,1,essentially gb seems quite bit yet use even quarter take pictures every week problem transferred videos computer forgot format prepare tablet removal sc cardit definitely surprising small careful lose
4166,1,works wonderfully sd nine months still working great trouble getting recognized first sformatting phone generic windows format menu resolve issue downloaded easeus partition master formatted working like charm ever sincewrite speed mbs default cache speedread speed mbs default cache speed
4167,1,purchased samsung primarily use reading device place number pdf books chose works like charm
4168,0,havent figured yet im dummy defective card dont know card bad since cant even get card stay samsung galaxy little card go larger one wont wont stay put pressure samsung says preparing sd card soon release pressure samsung says card removedthis card came source outside amazon took way long get arrived white envelope instructions im upset purchase ive never problem either sandisk amazon ill try find someone experience give try return would expected come package sandisk like sandisk products ive bought big box stores amazon
4169,1,use gopro hero date havent issues two record hours video theres day worth filming
4170,0,since cant say certainty whether phone card ill say middle road product work though man blazing fast read speed
4171,1,got amazons sandisk sale works like charm gb addon galaxy need say
4172,1,bought memory card work mybarnes noble nook color ebook reader wifi onlyit added much need memory boost already great product able transfer many pdf epub files nook good job whoever made things
4173,1,sd slot laptop recognized card immediately put droid razr maxx recognized proper amount phone required reformatsince install phone instability havent enough time troubleshoot determine whether due card motorola says phone handle gig cards users reported gig works fine users reported problems gig card phone instability storage card seems working fine
4174,1,good item came well packaged working fine far thing connected using adapter connecting pc
4175,1,got formatted phone seems working perfectly able transfer open files good speed problems good product
4176,1,bought one use put samsung galaxy popped card mounted formatted settings works like charm phone howeverits caps pay attention took phone put microsd sd adapter plugged sd card slot front pcwin x asked format cardwas already formatted phone confused hit ok biggie empty anyways windows thing ready use said card mbit showed gb phone troubleshooting section mind kicked removed card happen microsd slot computers frontal bay wouldnt even show connected windows explorer took put another microsd card voila read switched nothing decided pull paragon hard disk utility showed thing windows regardless tried formatting gave put back phone mounted itmy said neded formatted formatted phone showed like first time gb proceeded install samsung kies got phone hooked pc via usb cable opened phone windows explorer right shows phone memory gb sd card gbim quite sure whats going sd slots pc read cards fine anyway guess plan using phone possibly device exclusively use like charm phone otherwise seems pretty useless guess depends youre using side careful open plastic package contains micro sd sd adapter sure open large clear area opened living room black tile floor get flashlight find jumped holderit sets little plastic holder even slightest shake send flying opening im giving youre getting phone galaxy least works fine mine
4177,1,little sd card pretty amazing really fast issues installing even came adapter use regular sd card
4178,1,say gb microsd card mbs transfer speed inserted laptop works great cant really go wrong price either
4179,1,bought specifically cowon j comes gb internal memory adding gb got almost gb thats x original capacity player hasthis card formattable fat thus allowing use older sdhc devices know many buyers even consider ability figured id throw might interestedthe card fast id post benchmarks google ton available already also mbs speeds wouldnt make bad camera sd card absolutely needed one someday stick sd adapter youre rollingi tested canon ti worked flawlessly however fast mbs card
4180,1,took almost gigs themselvesformatting purposes satisfied till need take gigsno issues report
4181,1,go wrong right works fits else great price love adapter
4182,1,purchased item store movies use sons nabi works perfectly great price
4183,1,love sandisk loved price
4184,0,feel little cheated state best android phone yet failed never even removedi memory cards last years upon years look another one disappointed phone moved smoother sure worth
4185,1,works great samsung galaxy well worth money price affordable great sd card
4186,1,inexpensive way expand gb tablet bought wifes sister wants big storage pretty easy tablet detect
4187,1,fast micro sd card use mobile gopro camera sandisk best ever
4188,1,last heard memory card works great gave christmas gift person gave says works great
4189,1,use gb microsoft surface rt job advertised starsi used extend storage capacity tablet gb storing documents pictures etc many articles internet show
4190,1,chip holds way would normally need going three week trip potentially taking million fotos need large capacity card fast writes reads fotos took largest fotos mb range mband least shots absolute crap great thing digifotos film cheapi bought mine still good price think ability capture many fotos videos data wish
4191,1,first generation microsoft surface pro good machine really finding challenging working within constraint gb storage space gb class sdxc card worked well going fit vmware virtual machine wanted run sd storage virtual machine increases size regular use operating system running recommended least gb max storage operate properly combined files needed store gb memory chip longer sufficientthe sandisk ultra gb microsdxc class memory card able handle ease however found virtual machine ran noticeably faster gb chip one ive actually ordered second see might received flawed chip replacement chip offers improvement revise review provides main selling point storage relatively low cost far run reliably tablet computerif storage space significant issue device memory make use gb sdxc would recommend product
4192,1,card great price exactly ordered works great samsung plenty memory
4193,1,card works well purchased gb use phone store lot pix tunes ah phone recognize use half memory
4194,1,great price especially size speed maxed note smartphone pleased speed delivery cost
4195,1,gb pretty good size cell phone awesome however getting formatted fat easiest method default windows allow anything larger gb formatted fat even execute dos command format fat fail fix though ridgecrop consultants ltd program downloaded would suggest support free application sending guy bucks truly written great program works well windows used program fatformat successfully format gb microsdxc disk copied contents old gb disk one inserted disk phone whalla works great pleased purchase
4196,1,happy card gives gb galaxy note ii extra gb storage fast
4197,1,good card price lots room music plays sansa mp without difficulty trouble
4198,1,use hold gigs music galaxy still room several seasons tv show definitely great productthe thing complain one second gap songs least using google music suppose thats price pay large storage
4199,1,well sandisk never issue one one exception good product good price
4200,1,works expected fast writer bad reader bought disk doesnt work well disk
4201,1,using device couple weeks far issuethe writing speed slow might problem laptop card
4202,1,class speed excellent amazing files initially transfer mbs settling need use reader proper sdxc support manually format card good partitioning program like minitools easeus alone disqualify stars lack userfriendliness werent fast roomy card wonder
4203,1,cant believe fast class gb card imation nothing like speeds get
4204,1,using several months helmet cam several times week problems far
4205,1,bought phone works without flaws
4206,1,microsoft surface phone takes use elago drive nikon dslr
4207,0,nov bought cardjan card failedit cannot formatted used wayit lasted months time even using
4208,1,gb sdxc ish amazing price great product popped galaxy problems far
4209,1,fast read write works great right box would buy need another one
4210,1,rocks galaxy android ive got loaded movies pictures slow times taxi
4211,1,installed blackberry z camera phone set store directly little card really great feeling take photos day long worry filling card really recommend phone allows external memory expansion sorry iphone users
